#C_ID        C_NGAL G_ID         G_RA    G_DEC  G_Z
000000000180 000003 000000012149 161.574 -01.135 0.574
000000000589 000003 000000001650 342.358 -00.277 0.609
000000000589 000003 000000007618 342.295 -00.183 0.592
000000000589 000003 000000009240 342.363 -00.187 0.607
000000000590 000003 000000003687 209.040 -00.426 0.599
000000000590 000003 000000008096 209.028 -00.474 0.601
000000000590 000003 000000008692 208.984 -00.351 0.617
000000000153 000003 000000000584 150.706 +00.512 0.548
000000000153 000003 000000001808 150.704 +00.549 0.547
000000000153 000003 000000002763 150.764 +00.555 0.554
000000000151 000003 000000000482 150.360 -00.322 0.553
000000000151 000003 000000001728 150.394 -00.313 0.567
000000000151 000003 000000008205 150.362 -00.334 0.580
000000000183 000003 000000001301 014.652 -01.162 0.580
000000000183 000003 000000005271 014.640 -01.101 0.596
000000000183 000003 000000008908 014.604 -01.188 0.600
000000000168 000003 000000000815 139.065 -00.164 0.567
000000000168 000003 000000003323 139.127 -00.140 0.542
000000000168 000003 000000007055 139.123 -00.139 0.557
000000000184 000003 000000001334 160.859 -00.296 0.588
000000000184 000003 000000005965 160.859 -00.307 0.557
000000000184 000003 000000011522 160.885 -00.249 0.558
000000000583 000003 000000001448 223.053 -00.348 0.629
000000000583 000003 000000005127 223.046 -00.422 0.610
000000000583 000003 000000010858 222.984 -00.441 0.608
000000000186 000003 000000003065 139.710 -00.256 0.553
000000000186 000003 000000009642 139.732 -00.274 0.589
000000000186 000003 000000011352 139.672 -00.230 0.593
000000000148 000003 000000006402 037.763 +00.223 0.560
000000000148 000003 000000009084 037.729 +00.221 0.516
000000000148 000003 000000011917 037.725 +00.239 0.522
000000000147 000003 000000003419 140.483 +00.090 0.532
000000000147 000003 000000004606 140.539 +00.057 0.547
000000000147 000003 000000010863 140.485 +00.049 0.523
000000000188 000003 000000004608 163.985 -00.549 0.540
000000000188 000003 000000010039 163.995 -00.564 0.534
000000000188 000003 000000012563 163.971 -00.488 0.591
000000000150 000003 000000000279 036.747 +00.284 0.551
000000000150 000003 000000002556 036.753 +00.240 0.569
000000000150 000003 000000009425 036.699 +00.297 0.532
000000000488 000003 000000005778 206.281 -00.740 0.525
000000000488 000003 000000006121 206.294 -00.718 0.553
000000000488 000003 000000007754 206.305 -00.705 0.553
000000000133 000003 000000003562 014.993 -00.488 0.522
000000000133 000003 000000004078 014.944 -00.428 0.529
000000000133 000003 000000005014 014.969 -00.442 0.558
000000000609 000003 000000007141 222.836 +00.232 0.626
000000000609 000003 000000007374 222.899 +00.307 0.609
000000000609 000003 000000009724 222.729 +00.270 0.619
000000000038 000003 000000005071 012.685 +00.359 0.455
000000000038 000003 000000005133 012.718 +00.316 0.492
000000000038 000003 000000012265 012.698 +00.298 0.482
000000000614 000003 000000002361 229.463 -00.420 0.620
000000000614 000003 000000006674 229.344 -00.383 0.663
000000000614 000003 000000006877 229.363 -00.339 0.606
000000000040 000003 000000000072 142.010 -00.103 0.502
000000000040 000003 000000003118 141.972 -00.138 0.505
000000000040 000003 000000003632 141.999 -00.165 0.510
000000000043 000003 000000000742 011.058 -00.137 0.504
000000000043 000003 000000006008 011.088 -00.131 0.482
000000000043 000003 000000007730 011.084 -00.131 0.461
000000000045 000003 000000000837 141.724 -00.082 0.471
000000000045 000003 000000000876 141.702 -00.074 0.492
000000000045 000003 000000009343 141.677 -00.053 0.479
000000000046 000003 000000001320 153.000 -00.041 0.466
000000000046 000003 000000006002 152.969 -00.029 0.504
000000000046 000003 000000010813 153.036 -00.001 0.491
000000000047 000003 000000001672 152.508 -00.599 0.471
000000000047 000003 000000006163 152.522 -00.598 0.499
000000000047 000003 000000006894 152.495 -00.589 0.484
000000000048 000003 000000001781 141.991 +00.435 0.490
000000000048 000003 000000004607 142.035 +00.425 0.505
000000000048 000003 000000008449 141.994 +00.431 0.489
000000000049 000003 000000002042 124.420 -00.364 0.473
000000000049 000003 000000003525 124.433 -00.308 0.495
000000000049 000003 000000011880 124.389 -00.355 0.484
000000000051 000003 000000002506 155.924 +00.587 0.500
000000000051 000003 000000003998 155.961 +00.615 0.501
000000000051 000003 000000004176 155.873 +00.587 0.488
000000000052 000003 000000002559 165.960 -00.828 0.475
000000000052 000003 000000003385 165.953 -00.868 0.482
000000000052 000003 000000003494 165.971 -00.850 0.513
000000000053 000003 000000003019 166.936 -00.191 0.496
000000000053 000003 000000004309 167.008 -00.214 0.455
000000000053 000003 000000005269 166.983 -00.199 0.504
000000000054 000003 000000003315 162.374 -00.236 0.503
000000000054 000003 000000004880 162.400 -00.316 0.451
000000000054 000003 000000009020 162.394 -00.268 0.500
000000000612 000003 000000000969 213.098 -00.837 0.646
000000000612 000003 000000002010 213.123 -00.910 0.623
000000000612 000003 000000006991 213.094 -00.950 0.668
000000000056 000003 000000003951 139.283 -00.213 0.498
000000000056 000003 000000006527 139.233 -00.192 0.478
000000000056 000003 000000010652 139.234 -00.205 0.483
000000000058 000003 000000005818 010.806 +00.412 0.490
000000000058 000003 000000006783 010.783 +00.377 0.501
000000000058 000003 000000010609 010.760 +00.385 0.507
000000000059 000003 000000006374 152.483 -00.259 0.483
000000000059 000003 000000011069 152.496 -00.239 0.510
000000000059 000003 000000012636 152.500 -00.264 0.498
000000000060 000003 000000007314 185.348 -01.109 0.466
000000000060 000003 000000010929 185.385 -01.103 0.507
000000000060 000003 000000012504 185.424 -01.094 0.497
000000000062 000003 000000009057 162.648 +00.518 0.473
000000000062 000003 000000010020 162.634 +00.513 0.474
000000000062 000003 000000012658 162.701 +00.519 0.495
000000000063 000003 000000000179 015.160 -00.403 0.471
000000000063 000003 000000007064 015.142 -00.350 0.518
000000000063 000003 000000007764 015.107 -00.305 0.484
000000000064 000003 000000000278 154.898 +00.191 0.492
000000000064 000003 000000002580 154.900 +00.147 0.508
000000000064 000003 000000005738 154.900 +00.171 0.507
000000000037 000003 000000004833 162.197 +00.452 0.468
000000000037 000003 000000005251 162.224 +00.471 0.463
000000000037 000003 000000007069 162.270 +00.487 0.487
000000000034 000003 000000000205 158.857 -00.429 0.494
000000000034 000003 000000000825 158.813 -00.409 0.477
000000000034 000003 000000010934 158.880 -00.416 0.484
000000000032 000003 000000006477 140.886 -00.028 0.478
000000000032 000003 000000007070 140.862 +00.003 0.468
000000000032 000003 000000009381 140.904 -00.023 0.472
000000000622 000003 000000001554 349.022 -00.048 0.655
000000000622 000003 000000006479 349.008 -00.071 0.671
000000000622 000003 000000012354 348.984 -00.251 0.669
000000000001 000003 000000003599 151.403 -00.391 0.444
000000000001 000003 000000005686 151.321 -00.111 0.402
000000000001 000003 000000008332 151.236 -00.478 0.429
000000000626 000003 000000000159 206.106 -00.653 0.701
000000000626 000003 000000006833 206.203 -00.572 0.680
000000000626 000003 000000009036 206.456 -00.816 0.681
000000000003 000003 000000000662 163.641 -00.233 0.461
000000000003 000003 000000001518 163.559 -00.350 0.467
000000000003 000003 000000009200 163.507 -00.114 0.459
000000000004 000003 000000004253 142.536 -00.351 0.436
000000000004 000003 000000011938 142.664 -00.618 0.437
000000000004 000003 000000012601 142.710 -00.456 0.417
000000000005 000003 000000006227 164.141 -00.823 0.459
000000000005 000003 000000012070 164.338 -00.860 0.428
000000000005 000003 000000013005 164.179 -00.741 0.427
000000000625 000003 000000000043 213.985 -00.761 0.656
000000000625 000003 000000002668 213.991 -00.525 0.677
000000000625 000003 000000003211 213.564 -00.662 0.681
000000000009 000003 000000001206 015.707 +00.073 0.461
000000000009 000003 000000001675 015.688 +00.167 0.447
000000000009 000003 000000007858 015.687 +00.027 0.442
000000000624 000003 000000007001 202.576 -00.022 0.643
000000000624 000003 000000008297 202.771 -00.025 0.670
000000000624 000003 000000013028 202.753 -00.140 0.637
000000000623 000003 000000003749 323.678 -00.255 0.684
000000000623 000003 000000007258 323.931 -00.188 0.692
000000000623 000003 000000007637 323.835 -00.225 0.629
000000000014 000003 000000005665 009.745 -00.533 0.456
000000000014 000003 000000007642 009.733 -00.474 0.460
000000000014 000003 000000010982 009.756 -00.579 0.443
000000000615 000003 000000007901 349.985 -00.717 0.611
000000000615 000003 000000009455 349.875 -00.765 0.634
000000000615 000003 000000011586 350.017 -00.711 0.612
000000000015 000003 000000001937 140.404 -00.555 0.464
000000000015 000003 000000006345 140.324 -00.532 0.477
000000000015 000003 000000007790 140.307 -00.496 0.474
000000000016 000003 000000001991 163.648 -00.611 0.466
000000000016 000003 000000008475 163.621 -00.664 0.465
000000000016 000003 000000010131 163.676 -00.679 0.439
000000000019 000003 000000005121 152.132 +00.045 0.467
000000000019 000003 000000008298 152.198 -00.044 0.441
000000000019 000003 000000011023 152.133 -00.013 0.462
000000000020 000003 000000009258 160.186 -00.202 0.469
000000000020 000003 000000010184 160.196 -00.203 0.471
000000000020 000003 000000012706 160.120 -00.215 0.453
000000000021 000003 000000000004 141.250 -00.852 0.460
000000000021 000003 000000001138 141.265 -00.852 0.493
000000000021 000003 000000012769 141.240 -00.881 0.476
000000000619 000003 000000006786 204.428 -00.614 0.620
000000000619 000003 000000008795 204.311 -00.607 0.648
000000000619 000003 000000012930 204.396 -00.747 0.633
000000000027 000003 000000002332 013.009 -00.581 0.464
000000000027 000003 000000004944 012.987 -00.545 0.463
000000000027 000003 000000011810 012.980 -00.526 0.493
000000000028 000003 000000002924 156.015 +00.640 0.473
000000000028 000003 000000004463 156.005 +00.642 0.459
000000000028 000003 000000005356 155.982 +00.668 0.458
000000000029 000003 000000003060 158.708 -00.242 0.481
000000000029 000003 000000006436 158.673 -00.206 0.462
000000000029 000003 000000012376 158.683 -00.281 0.458
000000000068 000003 000000000678 009.523 -00.057 0.507
000000000068 000003 000000008228 009.528 -00.113 0.495
000000000068 000003 000000008421 009.480 -00.124 0.498
000000000070 000003 000000001835 161.803 +00.498 0.496
000000000070 000003 000000002564 161.795 +00.535 0.518
000000000070 000003 000000007922 161.773 +00.456 0.506
000000000131 000003 000000003049 011.959 +00.479 0.550
000000000131 000003 000000003923 011.981 +00.469 0.527
000000000131 000003 000000006052 011.906 +00.490 0.527
000000000072 000003 000000001890 139.079 -00.507 0.494
000000000072 000003 000000003253 139.081 -00.446 0.505
000000000072 000003 000000005948 139.037 -00.473 0.505
000000000105 000003 000000007629 150.241 +00.240 0.532
000000000105 000003 000000007921 150.190 +00.282 0.513
000000000105 000003 000000009818 150.201 +00.245 0.519
000000000106 000003 000000000139 185.303 +00.188 0.505
000000000106 000003 000000001032 185.277 +00.241 0.521
000000000106 000003 000000004961 185.310 +00.290 0.540
000000000107 000003 000000000288 137.747 +00.178 0.546
000000000107 000003 000000005654 137.697 +00.177 0.509
000000000107 000003 000000012979 137.687 +00.217 0.525
000000000596 000003 000000001307 213.280 -00.880 0.602
000000000596 000003 000000005952 213.274 -00.774 0.626
000000000596 000003 000000010241 213.217 -00.702 0.594
000000000110 000003 000000002119 163.889 -00.506 0.542
000000000110 000003 000000004588 163.871 -00.544 0.528
000000000110 000003 000000006150 163.886 -00.531 0.532
000000000112 000003 000000002304 011.544 +00.182 0.494
000000000112 000003 000000007147 011.511 +00.151 0.508
000000000112 000003 000000010051 011.501 +00.222 0.500
000000000113 000003 000000003786 139.104 -00.793 0.532
000000000113 000003 000000006030 139.059 -00.726 0.527
000000000113 000003 000000009963 139.087 -00.772 0.497
000000000595 000003 000000000907 205.161 +00.616 0.608
000000000595 000003 000000006759 205.086 +00.691 0.595
000000000595 000003 000000012316 205.069 +00.635 0.625
000000000115 000003 000000005163 035.006 -00.989 0.500
000000000115 000003 000000010850 035.051 -00.923 0.551
000000000115 000003 000000012002 035.007 -00.951 0.523
000000000116 000003 000000005311 155.341 -00.857 0.516
000000000116 000003 000000006638 155.313 -00.918 0.527
000000000116 000003 000000007396 155.312 -00.860 0.510
000000000117 000003 000000005920 010.564 -00.430 0.536
000000000117 000003 000000006813 010.524 -00.390 0.556
000000000117 000003 000000007554 010.536 -00.450 0.542
000000000118 000003 000000006033 161.755 -00.357 0.504
000000000118 000003 000000008031 161.718 -00.314 0.512
000000000118 000003 000000012410 161.667 -00.286 0.535
000000000120 000003 000000000188 160.797 +00.338 0.515
000000000120 000003 000000001457 160.809 +00.409 0.526
000000000120 000003 000000002261 160.799 +00.368 0.554
000000000121 000003 000000000355 151.335 -00.737 0.505
000000000121 000003 000000003411 151.328 -00.720 0.526
000000000121 000003 000000010227 151.352 -00.727 0.566
000000000124 000003 000000000799 035.395 -00.216 0.542
000000000124 000003 000000011960 035.407 -00.207 0.519
000000000124 000003 000000012413 035.371 -00.199 0.548
000000000125 000003 000000000900 014.844 +00.297 0.532
000000000125 000003 000000004137 014.874 +00.377 0.563
000000000125 000003 000000011406 014.840 +00.346 0.508
000000000126 000003 000000001316 151.099 -00.750 0.520
000000000126 000003 000000004875 151.124 -00.726 0.558
000000000126 000003 000000005183 151.096 -00.715 0.515
000000000127 000003 000000001895 152.701 -00.662 0.508
000000000127 000003 000000010233 152.720 -00.680 0.524
000000000127 000003 000000011459 152.752 -00.674 0.550
000000000594 000003 000000000598 229.194 -00.021 0.594
000000000594 000003 000000010914 229.268 -00.011 0.601
000000000594 000003 000000013037 229.184 -00.128 0.597
000000000129 000003 000000002328 156.358 -00.621 0.539
000000000129 000003 000000008148 156.340 -00.659 0.555
000000000129 000003 000000008933 156.310 -00.623 0.537
000000000130 000003 000000002821 162.661 -00.353 0.532
000000000130 000003 000000005030 162.683 -00.331 0.536
000000000130 000003 000000005265 162.724 -00.320 0.554
000000000104 000003 000000006331 154.177 +00.030 0.522
000000000104 000003 000000006960 154.200 +00.039 0.484
000000000104 000003 000000010166 154.166 +00.025 0.520
000000000200 000003 000000004770 138.278 +00.289 0.586
000000000200 000003 000000005156 138.323 +00.303 0.594
000000000200 000003 000000006782 138.312 +00.267 0.582
000000000101 000003 000000004788 010.780 -00.029 0.513
000000000101 000003 000000007514 010.817 -00.031 0.524
000000000101 000003 000000009339 010.816 +00.016 0.488
000000000085 000003 000000001710 142.236 -00.060 0.492
000000000085 000003 000000004620 142.181 -00.037 0.508
000000000085 000003 000000004901 142.204 -00.038 0.515
000000000608 000003 000000005338 220.895 -00.169 0.638
000000000608 000003 000000011279 220.809 -00.036 0.623
000000000608 000003 000000012236 220.786 -00.136 0.648
000000000074 000003 000000003096 150.424 -00.769 0.528
000000000074 000003 000000004945 150.454 -00.736 0.506
000000000074 000003 000000006964 150.476 -00.759 0.497
000000000607 000003 000000000974 224.862 -00.638 0.640
000000000607 000003 000000001174 224.877 -00.609 0.629
000000000607 000003 000000001692 224.786 -00.696 0.615
000000000077 000003 000000005151 160.106 +00.620 0.507
000000000077 000003 000000005198 160.055 +00.609 0.517
000000000077 000003 000000012168 160.056 +00.615 0.477
000000000606 000003 000000004521 225.844 +00.463 0.598
000000000606 000003 000000006640 225.927 +00.500 0.608
000000000606 000003 000000011506 225.956 +00.406 0.628
000000000605 000003 000000003415 227.389 -00.371 0.589
000000000605 000003 000000004190 227.356 -00.258 0.618
000000000605 000003 000000006401 227.426 -00.285 0.632
000000000080 000003 000000006269 162.278 -00.365 0.472
000000000080 000003 000000008631 162.213 -00.325 0.482
000000000080 000003 000000010025 162.255 -00.362 0.503
000000000083 000003 000000000142 138.471 -00.510 0.509
000000000083 000003 000000002959 138.487 -00.544 0.514
000000000083 000003 000000009103 138.494 -00.490 0.494
000000000084 000003 000000000568 152.509 -00.689 0.485
000000000084 000003 000000007574 152.491 -00.697 0.522
000000000084 000003 000000011664 152.529 -00.725 0.507
000000000086 000003 000000002285 012.897 -00.136 0.512
000000000086 000003 000000007814 012.878 -00.190 0.476
000000000086 000003 000000009220 012.931 -00.174 0.525
000000000100 000003 000000003282 152.557 -00.097 0.521
000000000100 000003 000000004387 152.565 -00.108 0.521
000000000100 000003 000000007419 152.506 -00.078 0.508
000000000604 000003 000000003059 210.198 -00.805 0.613
000000000604 000003 000000005417 210.276 -00.730 0.614
000000000604 000003 000000007492 210.326 -00.810 0.601
000000000603 000003 000000003011 325.321 -00.412 0.614
000000000603 000003 000000004850 325.375 -00.440 0.628
000000000603 000003 000000007784 325.304 -00.505 0.628
000000000602 000003 000000002027 213.506 -00.540 0.629
000000000602 000003 000000003369 213.526 -00.522 0.604
000000000602 000003 000000006264 213.524 -00.551 0.642
000000000092 000003 000000005039 161.928 -00.321 0.492
000000000092 000003 000000007891 161.933 -00.325 0.512
000000000092 000003 000000009291 161.939 -00.269 0.510
000000000600 000003 000000001607 223.882 -00.246 0.632
000000000600 000003 000000004854 223.860 -00.144 0.643
000000000600 000003 000000007542 223.866 -00.109 0.586
000000000095 000003 000000000348 015.173 -00.108 0.546
000000000095 000003 000000005791 015.202 -00.074 0.515
000000000095 000003 000000007094 015.188 -00.117 0.489
000000000097 000003 000000001255 161.562 -00.814 0.529
000000000097 000003 000000004628 161.476 -00.814 0.546
000000000097 000003 000000007604 161.529 -00.809 0.500
000000000598 000003 000000001420 219.830 +00.578 0.597
000000000598 000003 000000008150 219.906 +00.516 0.601
000000000598 000003 000000012112 220.009 +00.535 0.642
000000000099 000003 000000003225 159.521 -00.027 0.514
000000000099 000003 000000007589 159.543 -00.031 0.508
000000000099 000003 000000008939 159.495 -00.021 0.533
000000000102 000003 000000005031 010.591 -00.011 0.493
000000000102 000003 000000006177 010.551 -00.004 0.534
000000000102 000003 000000006736 010.621 -00.029 0.509
000000000571 000003 000000002385 227.804 -00.123 0.614
000000000571 000003 000000004839 227.740 -00.120 0.567
000000000571 000003 000000005715 227.707 -00.071 0.587
000000000578 000003 000000005432 325.528 +00.100 0.571
000000000578 000003 000000005527 325.545 +00.100 0.569
000000000578 000003 000000012956 325.491 +00.171 0.610
000000000516 000003 000000002844 204.712 -00.671 0.557
000000000516 000003 000000008891 204.765 -00.671 0.578
000000000516 000003 000000009276 204.704 -00.669 0.575
000000000386 000003 000000005335 228.980 +00.151 0.495
000000000386 000003 000000005351 228.987 +00.196 0.512
000000000386 000003 000000012487 228.968 +00.199 0.517
000000000387 000003 000000005978 209.850 +00.082 0.497
000000000387 000003 000000009198 209.893 +00.077 0.516
000000000387 000003 000000009282 209.903 +00.070 0.484
000000000388 000003 000000007412 212.025 -00.483 0.518
000000000388 000003 000000008249 211.993 -00.500 0.517
000000000388 000003 000000012983 211.959 -00.504 0.532
000000000389 000003 000000008056 198.173 -00.168 0.522
000000000389 000003 000000009735 198.164 -00.170 0.492
000000000389 000003 000000011585 198.145 -00.222 0.512
000000000393 000003 000000000975 186.557 -00.559 0.503
000000000393 000003 000000001527 186.576 -00.618 0.501
000000000393 000003 000000006975 186.561 -00.598 0.528
000000000395 000003 000000001192 313.552 -00.793 0.494
000000000395 000003 000000005687 313.576 -00.695 0.533
000000000395 000003 000000012664 313.558 -00.736 0.500
000000000396 000003 000000002234 223.524 -00.312 0.522
000000000396 000003 000000003969 223.497 -00.322 0.484
000000000396 000003 000000011417 223.545 -00.339 0.505
000000000397 000003 000000002432 223.823 +00.064 0.509
000000000397 000003 000000009710 223.917 +00.058 0.516
000000000397 000003 000000011736 223.861 +00.042 0.518
000000000398 000003 000000003439 207.386 +00.242 0.534
000000000398 000003 000000003498 207.403 +00.247 0.506
000000000398 000003 000000009082 207.401 +00.249 0.492
000000000399 000003 000000004152 226.122 -00.170 0.507
000000000399 000003 000000008929 226.158 -00.155 0.504
000000000399 000003 000000011146 226.161 -00.163 0.524
000000000402 000003 000000005535 198.560 -00.826 0.538
000000000402 000003 000000007355 198.587 -00.845 0.486
000000000402 000003 000000012976 198.604 -00.901 0.503
000000000352 000003 000000004265 209.798 -00.496 0.501
000000000352 000003 000000007914 209.841 -00.461 0.492
000000000352 000003 000000009563 209.762 -00.451 0.475
000000000515 000003 000000002838 223.079 +00.174 0.567
000000000515 000003 000000004493 223.086 +00.155 0.593
000000000515 000003 000000006639 223.136 +00.145 0.545
000000000404 000003 000000005558 351.303 -01.026 0.519
000000000404 000003 000000007926 351.257 -01.046 0.488
000000000404 000003 000000011967 351.281 -01.069 0.503
000000000405 000003 000000006735 220.232 +00.637 0.523
000000000405 000003 000000008095 220.271 +00.615 0.508
000000000405 000003 000000011804 220.317 +00.589 0.500
000000000514 000003 000000002611 319.969 -00.956 0.563
000000000514 000003 000000005809 319.938 -00.966 0.585
000000000514 000003 000000010915 319.937 -00.996 0.546
000000000408 000003 000000000283 210.153 -00.668 0.522
000000000408 000003 000000004757 210.136 -00.710 0.544
000000000408 000003 000000005769 210.146 -00.665 0.529
000000000410 000003 000000000400 204.859 +00.381 0.553
000000000410 000003 000000004529 204.902 +00.405 0.496
000000000410 000003 000000008895 204.906 +00.392 0.506
000000000411 000003 000000000588 224.678 +00.060 0.524
000000000411 000003 000000007303 224.671 +00.058 0.509
000000000411 000003 000000008656 224.663 +00.055 0.540
000000000412 000003 000000000712 208.263 +00.356 0.497
000000000412 000003 000000007944 208.252 +00.387 0.544
000000000412 000003 000000012200 208.227 +00.372 0.490
000000000413 000003 000000001288 345.151 -00.586 0.543
000000000413 000003 000000002625 345.149 -00.536 0.501
000000000413 000003 000000010483 345.161 -00.614 0.494
000000000414 000003 000000001622 351.444 -00.175 0.536
000000000414 000003 000000007340 351.462 -00.193 0.502
000000000414 000003 000000012503 351.431 -00.173 0.498
000000000385 000003 000000005235 345.123 -00.079 0.511
000000000385 000003 000000010193 345.151 -00.069 0.512
000000000385 000003 000000011376 345.121 -00.080 0.511
000000000520 000003 000000004262 222.484 -00.506 0.566
000000000520 000003 000000004275 222.476 -00.498 0.569
000000000520 000003 000000010799 222.503 -00.523 0.550
000000000383 000003 000000004216 206.605 +00.093 0.514
000000000383 000003 000000007557 206.618 +00.129 0.493
000000000383 000003 000000012693 206.602 +00.064 0.478
000000000382 000003 000000004213 323.992 -01.061 0.523
000000000382 000003 000000004542 324.007 -01.096 0.500
000000000382 000003 000000006386 323.966 -01.058 0.519
000000000355 000003 000000005641 350.311 +00.440 0.479
000000000355 000003 000000010981 350.351 +00.450 0.511
000000000355 000003 000000011802 350.265 +00.445 0.525
000000000356 000003 000000005725 186.180 -00.167 0.475
000000000356 000003 000000007920 186.164 -00.165 0.505
000000000356 000003 000000010219 186.173 -00.181 0.504
000000000357 000003 000000006104 204.165 -01.111 0.494
000000000357 000003 000000008452 204.148 -01.113 0.497
000000000357 000003 000000008599 204.113 -01.120 0.510
000000000358 000003 000000006353 204.285 -00.256 0.485
000000000358 000003 000000009767 204.253 -00.226 0.482
000000000358 000003 000000012440 204.205 -00.216 0.509
000000000359 000003 000000007406 343.858 -00.045 0.503
000000000359 000003 000000010390 343.839 -00.062 0.495
000000000359 000003 000000012986 343.877 -00.107 0.499
000000000526 000003 000000010943 209.191 -00.508 0.589
000000000526 000003 000000011471 209.227 -00.468 0.573
000000000526 000003 000000012534 209.236 -00.529 0.533
000000000364 000003 000000000841 322.255 +00.446 0.483
000000000364 000003 000000003053 322.280 +00.402 0.517
000000000364 000003 000000010258 322.219 +00.434 0.501
000000000525 000003 000000009004 189.880 -00.445 0.586
000000000525 000003 000000011225 189.888 -00.491 0.578
000000000525 000003 000000011548 189.941 -00.430 0.574
000000000366 000003 000000001355 189.005 -00.070 0.508
000000000366 000003 000000006676 189.024 -00.044 0.521
000000000366 000003 000000006868 189.012 -00.088 0.502
000000000523 000003 000000006132 187.583 +00.088 0.542
000000000523 000003 000000012254 187.657 +00.123 0.590
000000000523 000003 000000012740 187.640 +00.107 0.534
000000000368 000003 000000001510 203.844 -00.806 0.518
000000000368 000003 000000006258 203.820 -00.769 0.510
000000000368 000003 000000009439 203.858 -00.804 0.500
000000000370 000003 000000001904 224.642 +00.684 0.518
000000000370 000003 000000010056 224.641 +00.630 0.509
000000000370 000003 000000012796 224.675 +00.655 0.489
000000000371 000003 000000002156 324.638 +00.587 0.479
000000000371 000003 000000003378 324.635 +00.560 0.541
000000000371 000003 000000004372 324.675 +00.532 0.498
000000000372 000003 000000002306 203.890 +00.270 0.508
000000000372 000003 000000011596 203.876 +00.268 0.510
000000000372 000003 000000012546 203.932 +00.261 0.526
000000000373 000003 000000002319 205.128 -00.594 0.502
000000000373 000003 000000008790 205.125 -00.641 0.509
000000000373 000003 000000012158 205.129 -00.693 0.496
000000000375 000003 000000003057 323.725 -00.968 0.516
000000000375 000003 000000011338 323.743 -00.973 0.524
000000000375 000003 000000011529 323.759 -00.925 0.485
000000000376 000003 000000003277 189.074 +00.133 0.514
000000000376 000003 000000006395 189.091 +00.160 0.501
000000000376 000003 000000007529 189.140 +00.163 0.520
000000000377 000003 000000003316 227.591 -00.544 0.517
000000000377 000003 000000003420 227.623 -00.584 0.525
000000000377 000003 000000008121 227.626 -00.581 0.501
000000000379 000003 000000003839 188.706 -00.463 0.529
000000000379 000003 000000007798 188.709 -00.467 0.498
000000000379 000003 000000012229 188.740 -00.430 0.478
000000000380 000003 000000004120 186.466 -00.642 0.509
000000000380 000003 000000004492 186.491 -00.606 0.504
000000000380 000003 000000007825 186.492 -00.604 0.518
000000000521 000003 000000004269 218.952 +00.064 0.558
000000000521 000003 000000009994 218.932 +00.136 0.537
000000000521 000003 000000011601 218.906 +00.087 0.579
000000000512 000003 000000002023 213.530 -00.283 0.570
000000000512 000003 000000003826 213.522 -00.263 0.579
000000000512 000003 000000005421 213.518 -00.283 0.566
000000000416 000003 000000001893 199.682 +00.119 0.502
000000000416 000003 000000005574 199.665 +00.121 0.533
000000000416 000003 000000007949 199.719 +00.128 0.509
000000000417 000003 000000002802 207.237 +00.091 0.541
000000000417 000003 000000004841 207.270 +00.011 0.512
000000000417 000003 000000012258 207.228 +00.039 0.522
000000000455 000003 000000003884 207.331 -00.714 0.541
000000000455 000003 000000010646 207.331 -00.693 0.541
000000000455 000003 000000011155 207.350 -00.748 0.518
000000000457 000003 000000004090 190.465 -00.081 0.547
000000000457 000003 000000008446 190.469 -00.052 0.523
000000000457 000003 000000009527 190.466 -00.025 0.544
000000000458 000003 000000004375 190.555 -00.514 0.545
000000000458 000003 000000004558 190.510 -00.499 0.575
000000000458 000003 000000010223 190.590 -00.500 0.551
000000000497 000003 000000009714 222.052 +00.228 0.555
000000000497 000003 000000010754 222.063 +00.210 0.527
000000000497 000003 000000013023 222.044 +00.248 0.536
000000000460 000003 000000004789 322.213 -00.462 0.554
000000000460 000003 000000011913 322.227 -00.463 0.501
000000000460 000003 000000013007 322.182 -00.498 0.539
000000000496 000003 000000009196 224.575 +00.286 0.519
000000000496 000003 000000009432 224.544 +00.320 0.534
000000000496 000003 000000011015 224.494 +00.341 0.557
000000000463 000003 000000005851 186.854 -00.741 0.543
000000000463 000003 000000009010 186.855 -00.737 0.540
000000000463 000003 000000012906 186.823 -00.772 0.515
000000000495 000003 000000008960 351.049 -00.215 0.529
000000000495 000003 000000012027 351.053 -00.189 0.531
000000000495 000003 000000013087 351.054 -00.188 0.565
000000000466 000003 000000000273 220.386 -00.900 0.532
000000000466 000003 000000001562 220.366 -00.878 0.557
000000000466 000003 000000004500 220.383 -00.935 0.569
000000000494 000003 000000008903 209.409 -00.490 0.534
000000000494 000003 000000009472 209.371 -00.444 0.520
000000000494 000003 000000013127 209.342 -00.490 0.533
000000000493 000003 000000007707 221.944 -00.916 0.537
000000000493 000003 000000011089 222.004 -00.934 0.534
000000000493 000003 000000012909 221.976 -00.955 0.559
000000000471 000003 000000000674 321.757 -00.158 0.518
000000000471 000003 000000005336 321.729 -00.124 0.555
000000000471 000003 000000011301 321.808 -00.130 0.523
000000000472 000003 000000000853 218.921 -00.953 0.536
000000000472 000003 000000001977 218.916 -00.951 0.535
000000000472 000003 000000013019 218.902 -00.946 0.568
000000000473 000003 000000000929 348.856 -00.608 0.553
000000000473 000003 000000006435 348.885 -00.542 0.563
000000000473 000003 000000009674 348.866 -00.585 0.540
000000000474 000003 000000001153 319.979 -00.270 0.565
000000000474 000003 000000005469 320.046 -00.289 0.541
